Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
任务ID（主线任务：1000000—1999999；支线任务：2000000—2999999；职业任务：3000000—3999999；日常任务：4000000—4999999；周常任务：5000000—5999999；引导任务：6000000—6999999；奇遇任务：7000000—7999999；公会任务：8000000—8999999；伊甸园任务：9000000—9999999；爱神任务：10000000—10999999；伊甸园加急：11000000—11999999；冒险任务：12000000—12999999；主题副本：13000000—13999999；生活支线：14000000—14999999）,前置任务ID（任务ID|任务ID……；满足其中一个即可，是“或”的关系，可为空）,并列前置限制（任务ID|任务ID……；不仅要完成前置ID，还需要完成这个并列限制里面的所有任务才算完成所有前置，这个字段里面的id是“与”的关系，可为空）,任务名称,任务简单描述,任务类型（1，主线任务；2，支线任务；3，职业任务；4，日常任务；5，周常任务；6，引导任务；7，奇遇任务；8，公会任务；9，伊甸园任务；10，爱神任务；11，伊甸园加急；冒险任务，类型是12；副本任务，类型是13；生活支线 14；）,所属章节（注意：此字段在热更时会调用，必须配置，每章最好控制在20个任务以内，减少消耗）,章节名（可不填）,服务器等级,接取base等级限制（最低等级=最高等级；上限或者下线无限制的地方填0）,接取job等级限制（最低等级=最高等级；上限或者下线无限制的地方填0）,推送等级：推送base等级下限=推送base隐藏等级上限,职业限制（根据职业划分，填取职业ID，可填多个中间用分号隔开；0表示全职业）,性别限制（0，男；1，女；2，无限制）,接取需求道具限制（道具ID=数量|道具ID=数量;接取的时候扣除，可为空）,接取社交身份限制（0：无限制；1，队长；2，异性组队队长接取……持续添加）,交付社交身份限制（0：无限制；1，队长；2，异性组队队长接取……持续添加）,完成时间限制（单位：秒；不填表示无限制）,接取NPC（NPCid=所在场景）,交付NPC（NPCid=所在场景）,接任务获得的任务道具（道具ID=数量|道具ID=数量，可为空）,交任务需要扣除的任务道具（道具ID=数量|道具ID=数量，可为空，任务道具给的道具记得在这里回收）,接取后是否自动寻路（0.接取后不自动寻路1.接取后自动寻路）,接取形式（1：正常对话接取；2，自动接取；3，飞鸽传书）,交付形式（1：正常对话交付；2，自动交付）,快捷追踪方式（1，不可接取的时候就显示追踪；2，可接取的时候就显示追踪；3，接取之后才显示追踪）,寻路模式（1，自动寻路；2，引导提示；3，不能寻路，全靠自己找）,放弃类型（0不可放弃，1放弃任务重新开始，不保留目标进度，随机目标可再次随机目标2放弃任务后，重新接取任务，任务目标不变，任务目标的完成程度不保留3放弃任务后，重新接取任务，任务目标完成程度保留，从未完成的任务目标开始做）,销毁方式（本字段仅针对配置了接取等级上限的任务有效。1，普通销毁：已接取的过了等级段还保留；2，全部销毁：表示过了这个等级段不管接取与否，完成与否，强制删除）,限制任务（完成此处配置的任务，销毁被限制的一整章任务）,周期内可以完成多少次（表示在一个刷新周期内这个任务可以重复完成多少次，目前仅对日常任务、周常任务有效）,任务群组（用于配置子任务list，仅是父任务组要配置；如果此处有数据，则后面的123个目标配置无效）,任务群组中子任务选取方式（1，系统随机选取1个任务给你；2，依次接取任务；3，玩家自由选取1个任务；4，伊甸园专用）,任务目标1：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：公会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,任务特殊信息,目标1描述,任务目标2：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：公会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,目标2特殊参数,目标2描述,任务目标3：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：公会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,目标3特殊参数,目标3描述,任务目标4,目标4特殊参数,目标4描述,任务目标5,目标5特殊参数,目标5描述,目标执行方式（1，并列执行；2，依次执行）,场景触发器：时机=时机参数=事件类型=事件参数=其他参数1=其他参数2=其他参数3|……（具体请查看说明文档，路径：rodoc\策划\配置说明文档）\r\n,是否在完成任务的时候飘任务完成的特效反馈,完成任务时飘字（不想飘不填即可）,NPC好感度（NPCID=好感度数值|NPCID=好感度数值，标识完成任务后给该NPC增加好感度，本字段暂时无效）,奖励ID（对应奖励表ID）,任务可接取时的描述,任务已完成时的描述,任务用脚本名字（Assets\Resources\CommandScript\Task路径下面配置任务对白文本名）,接任务剧本tag,交任务剧本tag,NPC显示头顶符号。不配置则默认为0。若配置为1则该任务NPC不显示头顶符号。,任务追踪界面奖励预览展示（配置道具ID，不配置则不显示）,是否屏蔽该任务（如果任务通过调整等级，暂时屏蔽了，需要在这里配置，默认0，不屏蔽）,功能开启限制（即使其他条件达成，也需要该功能开启后才会推送该任务，如果已经推送的任务，中途后台关闭了该功能，则也会在刷新任务列表时隐藏该任务）,本地化区域划分(0所有1中2日4香港8韩16北美，多地区时数字叠加，例：日韩都上就配4+8=12)
12001010,,,巴风特的踪迹,最近，普隆德拉的情况变得越来越糟糕了，不久前，又再次发生了冒险者失踪的事情。与此同时，整个普隆德拉都在谣传：巴风特已经复活了！还有人看见它已经出现在了普隆德拉，还掳走了不少冒险者，不久的将来，它将摧毁整个米德加兹大陆！普隆德拉已经陷入了莫名的恐慌之中，骑士团团长听说了你最近的表现，想找你商量一下。,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10043=7,3842=5,,,1,1,1,1,1,1,1,,,,,1|1191=7|,Adventure_12001010_exec,找到正在暗中调查传言的保安队长，向他了解一下调查进展,5|0=1|5=122.14=10.11=59.60,,据队长所说，谣言很有可能源自北门，去北门看看吧,,,,,,,,,,2,2=0=3=10032=5=63.11=10.11=55.63=49.63|2=0=3=10033=5=65.04=10.11=55.25=291|2=0=3=10034=5=63.25=10.11=57.20=120|2=0=14=1=0=10057,,,,1200010,最近普隆德拉城里谣言四起，骑士团团长打算向你寻求帮助,北门似乎也没有什么异常，去找旁边的卫兵了解一下吧,12010,Adventure_12001010_accept,Adventure_12001010_finish,0,,,,
12001020,12001010,,巴风特的踪迹,在城里调查无果，还是去北门看看吧。但是，北门人烟稀少，调查信息不容易，如果遇到人就多问问吧。,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10032=5,10032=5,,,1,1,1,1,1,1,1,,,,,2|5601=1|2038=80.39=10.11=170.89|5=64.87=10.00=56.22,,听厨师给你讲他与巴风特的故事<color=$$Blue$$>（扮演厨师，找到北门深处的巴风特并打败它）</color>,9|0=1|2038=80.39=10.11=170.89|5=65.38=10.11=55.77,,终于做好了“烤全羊”，与它合个影吧<color=$$Blue$$>（扮演厨师，走到“烤全羊”前面拍照）</color>,,,,,,,,,,2,1=0=1=2038|2=0=2=2038,,,,1200020,据说这几天经常有一个厨师来这附近寻找食材，去找他了解一下吧,厨师太能吹了，赶紧告辞吧,12010,Adventure_12001020_accept,Adventure_12001020_finish,0,,,,
12001030,12001020,,巴风特的踪迹,厨师居然说他已经把巴风特烤了，还叫你别担心，这种解释简直让人吐血，还是去问问旁边的铁匠吧！,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10033=5,10033=5,,,1,1,1,1,1,1,1,,,,,7|2050=1||5=64.87=10.00=56.22,,听铁匠给你讲他与巴风特的故事<color=$$Blue$$>（扮演铁匠，找到北门深处的巴风特并打败它）</color>,,,,,,,,,,,,,2,1=0=1=2050|2=0=2=2050,,,,1200030,厨师的话真是让人无语，旁边的老铁匠看起来比较稳重，还是去问问他吧,谁能想到？谁能想到？铁匠更能吹，赶紧告辞，去问别人,12010,Adventure_12001030_accept,Adventure_12001030_finish,0,,,,
12001040,12001030,,巴风特的踪迹,谁能想到铁匠的牛皮更能吹！他居然说巴风特被他像拍虫子一样拍死了。而且说话的时候还脸不红心不跳的，真是让人无语。旁边的卫兵看起来斯斯文文，一本正经的样子，还是去问问他吧。,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10034=5,10034=5,,,1,1,2,1,1,1,1,,,,,25|100017=1|5=64.87=10.00=56.22,,听卫兵讲他与巴风特的故事,,,,,,,,,,,,,2,,,,,1200040,铁匠更夸张，旁边的卫兵看起来很严肃，不妨找他问问吧,,12010,Adventure_12001040_accept,Adventure_12001040_finish,0,,,,
12001050,12001040,,巴风特的踪迹,谁能想到？谁能想到！一本正经的卫兵居然更无耻！ 现在，基本可以确定，巴风特的事情就是有人听到这三个人在这里胡说，之后返回普隆德拉，以讹传讹，导致了流言的疯传。但这真的是这样吗？,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10034=5,10035=5,,,1,1,1,1,1,1,1,,,,,25|100018=1|5=92.70=10.11=57.38,,在北门口再巡查一下，没有异常就返回普隆德拉吧,,,,,,,,,,,,,2,1=0=4=10032|1=0=4=10033|1=0=4=10034|1=0=14=1=0=10056|2=0=3=10035=5=95.71=10.11=55.40=281.83,,,,1200050,卫兵的话简直令人发指，赶紧告辞，自己去调查吧,你刚才听到巴风特的呼唤之后就晕倒了，醒来后旁边出现了一个服事，问问她发生了什么,12010,Adventure_12001050_accept,Adventure_12001050_finish,0,,,,
12001060,12001050,,巴风特的踪迹,你不经意间居然听到了巴风特的低语，与此同时，北森入口发现了巴风特的踪迹，其他人已经前去北森门口了，快去看看。,12,12001,巴风特的踪迹,,17=0,0=0,16=0,0,2,,,,,10035=5,10043=7,,,1,1,1,1,1,1,1,,,,,25|100019=1|5=90.59=10.11=169.91,,与圣歌教会派出的圣职服事一同赶往北森入口找到巴风特,7|2065=1||5=90.59=10.11=169.91,,巴风特居然真的出现了，不，只是一个残影，击败它,1|10036=5|,Adventure_12001060_exec,击败了巴风特的残影，与教会的人商量一下接下来怎么办,,,,,,,2,1=0=4=10035|1=0=10=3500201|4=1=23=3500201|4=1=3=10036=5=90.06=10.02=167.39=343.00|4=1=1=2065|4=2=2=2065|2=0=4=10036,,,,1200060,问问教会派来的圣职服事小姐姐接下来有什么打算,告诉团长在北门发生的一切，听听他对这件事的看法,12010,Adventure_12001060_accept,Adventure_12001060_finish,0,,,,
12005210,,,伊斯鲁得的挑战,伊斯鲁得最近十分热闹，去城里发现在举办挑战赛，因为挑战赛，街头十分热闹，已经有很多人在互相切磋。,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,1350=21,12600=21,,,0,1,1,2,1,1,1,,,,,5|0=1|21=147.21=17.29=117.61,,去城里看看那些街头勇士的切磋吧,5|0=1|21=150.50=17.29=153.33,,集市那边似乎更热闹，去集市那边看看吧,,,,,,,,,,2,1=0=22=5000|4=1=14=1=0=11020|4=2=14=1=0=11021|4=1=3=12600=21=150.84=17.29=159.51=166.01|4=2=15=12005210|1=0=3=12612=21=151.08=17.29=117.29=221.07|1=0=3=12613=21=151.16=17.29=115.74=0.30|1=0=3=12614=21=148.08=17.29=114.54=47.52|1=0=3=12615=21=150.99=17.29=112.83=322.58|1=0=3=12616=21=153.04=17.29=119.64=214.31|1=0=5=3999|1=0=5=4000,,,,1200070,伊斯鲁得最近十分热闹，去找那边的居民问问发生了什么吧,观看街头比赛时，被一个小青年半路拦截,21001,Adventure_12005210_accept,Adventure_12005210_finish,0,,,,
12005220,12005210,,伊斯鲁得的挑战,伊斯鲁得的民风果然很彪悍，被一个青年当街挑战。,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,12600=21,12600=21,,,1,1,1,2,1,1,1,,,,,7|2199=1||21=150.50=17.29=153.33,,被一个不知名的小青年拦下挑战，接受他的挑战并打败他,,,,,,,,,,,,,2,1=0=1=2199|4=1=2=2199,,,,1200080,被一个青年半路拦截,不费力气的战胜了这个奇怪的青年，向他打听挑战赛的事,21001,Adventure_12005220_accept,Adventure_12005220_finish,0,,,,
12005230,12005220,,伊斯鲁得的挑战,跟随拉特进入挑战场，但还需要成为一名合格的挑战者，才能挑战扎尔曼。,12,12012,伊斯鲁得冒险线,,25=0,0=0,25=0,0,2,,,,,12600=21,12604=61,,,1,1,1,2,1,1,1,,,,,5|0=1|21=135.46=17.29=196.81,,和拉特一起前往挑战场,1|12603=61,Adventure_12005230_exec,与拉特进入挑战场，询问拉特关于挑战场的规则,1|3991=61,Adventure_12005230_exec_1,找到登记官表明自己的来意,3|200783=1|61=52.45=11.10=62.85,,登记成为一名合格的挑战者,,,,2,4=1=4=12600|4=1=14=2=12600=11022|4=1=3=12603=61=63.94=11.10=64.84=101.33|4=3=11=200783=1=61=52.45=11.10=62.85|4=4=12=200783=1|4=3=4=12603|4=3=3=12604=61=51.64=11.10=59.36=24.01|1=0=3=12605=61=64.06=11.10=51.30=83.63|4=4=14=2=12604=11094|1=0=15=12005230|4=2=15=12005231,,,,1200090,在青年拉特的带领下来到挑战场,成为了一名合格的挑战者，但拉特似乎还有话要说,21001,Adventure_12005230_accept,Adventure_12005230_finish,0,,,,
