Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
任务ID（主线任务：1000000—1999999；支线任务：2000000—2999999；职业任务：3000000—3999999；日常任务：4000000—4999999；周常任务：5000000—5999999；引导任务：6000000—6999999；奇遇任务：7000000—7999999；公会任务：8000000—8999999；伊甸园任务：9000000—9999999；爱神任务：10000000—10999999；伊甸园加急：11000000—11999999；冒险任务：12000000—12999999；主题副本：13000000—13999999；生活支线：14000000—14999999）,前置任务ID（任务ID|任务ID……；满足其中一个即可，是“或”的关系，可为空）,并列前置限制（任务ID|任务ID……；不仅要完成前置ID，还需要完成这个并列限制里面的所有任务才算完成所有前置，这个字段里面的id是“与”的关系，可为空）,任务名称,任务简单描述,任务类型（1，主线任务；2，支线任务；3，职业任务；4，日常任务；5，周常任务；6，引导任务；7，奇遇任务；8，公会任务；9，伊甸园任务；10，爱神任务；11，伊甸园加急；冒险任务，类型是12；副本任务，类型是13；生活支线 14；）,所属章节（注意：此字段在热更时会调用，必须配置，每章最好控制在20个任务以内，减少消耗）,章节名（可不填）,服务器等级（等级）,接取base等级限制（最低等级=最高等级；上限或者下线无限制的地方填0）,接取job等级限制（最低等级=最高等级；上限或者下线无限制的地方填0）,推送等级：推送base等级下限=推送base隐藏等级上限,职业限制（根据职业划分，填取职业ID，可填多个中间用分号隔开；0表示全职业）,性别限制（0，男；1，女；2，无限制）,接取需求道具限制（道具ID=数量|道具ID=数量;接取的时候扣除，可为空）,接取社交身份限制（0：无限制；1，队长；2，异性组队队长接取……持续添加）,交付社交身份限制（0：无限制；1，队长；2，异性组队队长接取……持续添加）,完成时间限制（单位：秒；不填表示无限制）,接取NPC（NPCid=所在场景）,交付NPC（NPCid=所在场景）,接任务获得的任务道具（道具ID=数量|道具ID=数量，可为空）,交任务需要扣除的任务道具（道具ID=数量|道具ID=数量，可为空，任务道具给的道具记得在这里回收）,接取后是否自动寻路（0.接取后不自动寻路1.接取后自动寻路）,接取形式（1：正常对话接取；2，自动接取；3，飞鸽传书）,交付形式（1：正常对话交付；2，自动交付）,快捷追踪方式（1，不可接取的时候就显示追踪；2，可接取的时候就显示追踪；3，接取之后才显示追踪）,寻路模式（1，自动寻路；2，引导提示；3，不能寻路，全靠自己找）,放弃类型（0不可放弃，1放弃任务重新开始，不保留目标进度，随机目标可再次随机目标2放弃任务后，重新接取任务，任务目标不变，任务目标的完成程度不保留3放弃任务后，重新接取任务，任务目标完成程度保留，从未完成的任务目标开始做）,销毁方式（本字段仅针对配置了接取等级上限的任务有效。1，普通销毁：已接取的过了等级段还保留；2，全部销毁：表示过了这个等级段不管接取与否，完成与否，强制删除）,任务限制销毁,周期内可以完成多少次（表示在一个刷新周期内这个任务可以重复完成多少次，目前仅对日常任务、周常任务有效）,任务群组（用于配置子任务list，仅是父任务组要配置；如果此处有数据，则后面的123个目标配置无效）,任务群组中子任务选取方式（1，系统随机选取1个任务给你；2，依次接取任务；3，玩家自由选取1个任务；4，伊甸园专用）,任务目标1：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：公会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,任务特殊信息,目标1描述,任务目标2：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：公会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,目标2特殊参数,目标2描述,任务目标3：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：公会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,目标3特殊参数,目标3描述,任务目标4,目标4特殊参数,目标4描述,任务目标5,目标5特殊参数,目标5描述,目标执行方式（1，并列执行；2，依次执行）,场景触发器：时机=时机参数=事件类型=事件参数=其他参数1=其他参数2=其他参数3|……（具体请查看说明文档，路径：rodoc\策划\配置说明文档）\r\n,是否在完成任务的时候飘任务完成的特效反馈,完成任务时飘字（不想飘不填即可）,NPC好感度（NPCID=好感度数值|NPCID=好感度数值，标识完成任务后给该NPC增加好感度，本字段暂时无效）,奖励ID（对应奖励表ID）,任务可接取时的描述,任务已完成时的描述,任务用脚本名字（Assets\Resources\CommandScript\Task路径下面配置任务对白文本名）,接任务剧本tag,交任务剧本tag,NPC显示头顶符号。不配置则默认为0。若配置为1则该任务NPC不显示头顶符号。,任务追踪界面奖励预览展示（配置道具ID，不配置则不显示）,是否屏蔽该任务（如果任务通过调整等级，暂时屏蔽了，需要在这里配置，默认0，不屏蔽）,功能开启限制（即使其他条件达成，也需要该功能开启后才会推送该任务，如果已经推送的任务，中途后台关闭了该功能，则也会在刷新任务列表时隐藏该任务）,本地化区域划分(0所有1中2日4香港8韩16北美，多地区时数字叠加，例：日韩都上就配4+8=12)
6000200,1004101,,装备锻造I,,6,6001,,,30=0,0=0,30=0,,2,,0,0,,3484=24,,,,1,1,2,2,1,1,1,,,,,8|3094=1,3484=24,随着等级提高，趁手的装备必不可少，<color=$$Blue$$>打造一件高级武器或者防具</color>吧（任意等级铸造皆可完成）,8|3095=1,3485=24,随着等级提高，趁手的装备必不可少，<color=$$Blue$$>打造一件高级武器或者防具</color>吧（任意等级铸造皆可完成）,,,,,,,,,,3,,,,,1700020,又有高级装备可以打造了，去找装备大师了解一下,,6001,GuideTask_6000200_accept,,0,,,,
6000210,,,防具锻造I,,6,6001,,,999=0,0=0,999=0,,2,,0,0,,3485=24,,,,1,1,2,2,1,1,1,,,,,8|3095=1,3485=24,是时候更换一件更高级的防具了，打造一件高级防具吧（任意等级铸造皆可完成）,,,,,,,,,,,,,2,,,,,,又有高级装备可以打造了，去找装备大师了解一下,,6001,GuideTask_6000210_accept,,0,,1,,
6000220,6000200,,装备精炼,,6,6001,,,35=0,0=0,35=0,,2,,0,0,,3481=24,3481=24,,,1,1,1,2,1,1,1,,,,,8|10802=1,3481=24,完成忽克连要求的精炼操作,,,,,,,,,,,,,2,,,,,1700020,去找忽克连亲自教你进行装备精炼,恭喜学会了精炼，去找忽克连领取奖励吧,6001,GuideTask_6000220_accept,GuideTask_6000220_finish,0,,,,
6000230,6000200,,装备锻造II,,6,6001,,,40=0,0=0,40=0,,2,,0,0,,,,,,1,2,2,2,1,1,1,,,,,8|3094=1,3484=24,随着等级提高，趁手的装备必不可少，<color=$$Blue$$>打造一件高级武器或者防具</color>吧（任意等级铸造皆可完成）,8|3095=1,3485=24,随着等级提高，趁手的装备必不可少，<color=$$Blue$$>打造一件高级武器或者防具</color>吧（任意等级铸造皆可完成）,,,,,,,,,,3,,,,,1700020,又有高级装备可以打造了，去找装备大师了解一下,,6001,GuideTask_6000230_accept,,0,,,,
6000240,6000230,,装备锻造III,,6,6001,,,50=0,0=0,50=0,,2,,0,0,,,,,,1,2,2,2,1,1,1,,,,,8|3094=1,3484=24,随着等级提高，趁手的装备必不可少，<color=$$Blue$$>打造一件高级武器或者防具</color>吧（任意等级铸造皆可完成）,8|3095=1,3485=24,随着等级提高，趁手的装备必不可少，<color=$$Blue$$>打造一件高级武器或者防具</color>吧（任意等级铸造皆可完成）,,,,,,,,,,3,,,,,1700020,又有高级装备可以打造了，去找装备大师了解一下,,6001,GuideTask_6000230_accept,,0,,,,
6000250,6000240,,了解附魔,,6,6001,,,75=0,0=0,75=0,,2,,0,0,,1170=7,,,,1,1,2,2,1,1,1,,,,,1|3482=24,GuideTask_6000250_exec,去找猫小友了解附魔的事情,,,,,,,,,,,,,2,2=0=19=10803,,,,1700010,装备商店旁边的那个卫兵似乎有事找你,,6001,GuideTask_6000250_accept,GuideTask_6000250_finish,0,,,,
6000260,,,了解载具兑换,,6,6001,,,999=0,0=0,999=0,,2,,0,0,,1081=7,1081=7,,,1,1,2,2,1,1,1,,,,,1|1081=7|,GuideTask_6000260_exec,看来小朋友们真的知道载具兑换的事情，向他们打听一下,,,,,,,,,,,,,2,2=0=19=1080,,,,,普隆德拉的小朋友有好消息要和你分享,,6001,GuideTask_6000260_accept,GuideTask_6000260_finish,0,,1,,
6000280,6000250,,了解装备改造,,6,6001,,,90=0,0=0,90=0,,2,,0,0,,3692=24,,,,1,1,2,2,1,1,1,,,,,8|10820=1,3692=24,根据改造师教你的方法完成一次改造操作吧,,,,,,,,,,,,,2,1=0=19=10820,,,,1700010,装备改造师似乎有事找你,,6001,GuideTask_6000280_accept,,0,,,,
6000310,,,守护天地树,,6,6003,,40,42=0,0=0,42=0,,2,,0,0,,10043=7,,,,1,1,2,2,1,1,2,,,,,1|50100=16,GuideTask_6000310_exec,找尼德霍格的投影了解一下天地树守卫战,,,,,,,,,,,,,2,,,,,1700010,骑士团团长似乎有事对你说,,6003,GuideTask_6000310_accept,,0,,,,
6000305,6000310,,赫尔海姆挑战,,6,6003,,45,45=0,0=0,45=0,,2,,0,0,,3690=57,,,,1,1,2,2,1,0,1,,,,,5|0=1|57=60.16=15.28=85.24,,走上放置贤者之书的高台，打开贤者之书，了解更高难度的挑战吧,,,,,,,,,,,,,2,,,,,1700010,大贤者的信徒似乎有事找你，快去看看吧,,6003,GuideTask_6000305_accept,,0,,,,
6000320,6000305,,了解无限塔,,6,6003,,,55=0,0=0,55=0,,2,,0,0,,10043=7,,,,1,1,2,2,1,1,1,,,,,1|1344=50|,GuideTask_6000320_exec,去向詹森船长详细了解一下无限塔的玩法和来历吧,,,,,,,,,,,,,2,,,,,1700010,骑士团团长似乎有事对你说,,6003,GuideTask_6000320_accept,,0,,,,
