Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
任务ID（主线任务：1000000—1999999；支线任务：2000000—2999999；职业任务：3000000—3999999；日常任务：4000000—4999999；周常任务：5000000—5999999；引导任务：6000000—6999999；奇遇任务：7000000—7999999；工会任务：8000000—8999999；伊甸园任务：9000000—9999999；爱神任务：10000000—10999999；伊甸园加急：11000000—11999999；冒险任务：12000000—12999999；主题副本：13000000—13999999；生活支线：14000000—14999999）,前置任务ID（任务ID|任务ID……；满足其中一个即可，是“或”的关系，可为空）,并列前置限制（任务ID|任务ID……；不仅要完成前置ID，还需要完成这个并列限制里面的所有任务才算完成所有前置，这个字段里面的id是“与”的关系，可为空）,任务名称,任务简单描述,任务类型（1，主线任务；2，支线任务；3，职业任务；4，日常任务；5，周常任务；6，引导任务；7，奇遇任务；8，工会任务；9，伊甸园任务；10，爱神任务；11，伊甸园加急；冒险任务，类型是12；副本任务，类型是13；生活支线 14；）,所属章节（注意：此字段在热更时会调用，必须配置，每章最好控制在20个任务以内，减少消耗）,章节名（可不填）,服务器等级,接取base等级限制（最低等级=最高等级；上限或者下线无限制的地方填0）,接取Job等级限制（最低等级=最高等级；上限或者下线无限制的地方填0）,推送等级：推送base等级下限=推送base隐藏等级上限,职业限制（根据职业划分，填取职业ID，可填多个中间用分号隔开；0表示全职业）,性别限制（0，男；1，女；2，无限制）,接取需求道具限制（道具ID=数量|道具ID=数量;接取的时候扣除，可为空）,接取社交身份限制（0：无限制；1，队长；2，异性组队队长接取……持续添加）,交付社交身份限制（0：无限制；1，队长；2，异性组队队长接取……持续添加）,完成时间限制（单位：秒；不填表示无限制）,接取NPC（NPCid=所在场景）,交付NPC（NPCid=所在场景）,接任务获得的任务道具（道具ID=数量|道具ID=数量，可为空）,交任务需要扣除的任务道具（道具ID=数量|道具ID=数量，可为空，任务道具给的道具记得在这里回收）,接取后是否自动寻路（0.接取后不自动寻路1.接取后自动寻路）,接取形式（1：正常对话接取；2，自动接取；3，飞鸽传书）,交付形式（1：正常对话交付；2，自动交付）,快捷追踪方式（1，不可接取的时候就显示追踪；2，可接取的时候就显示追踪；3，接取之后才显示追踪）,寻路模式（1，自动寻路；2，引导提示；3，不能寻路，全靠自己找）,放弃类型（0不可放弃，1放弃任务重新开始，不保留目标进度，随机目标可再次随机目标；2放弃任务后，重新接取任务，任务目标不变，任务目标的完成程度不保留；3放弃任务后，重新接取任务，任务目标完成程度保留，从未完成的任务目标开始做；4，章节放弃，放弃的时候偶放弃本章任务；5，放弃的时候放弃与本章相关联的所有章节）,销毁方式（本字段仅针对配置了接取等级上限的任务有效。1，普通销毁：已接取的过了等级段还保留；2，全部销毁：表示过了这个等级段不管接取与否，完成与否，强制删除）,任务限制销毁,周期内可以完成多少次（表示在一个刷新周期内这个任务可以重复完成多少次，目前仅对日常任务、周常任务有效）,任务群组（用于配置子任务list，仅是父任务组要配置；如果此处有数据，则后面的123个目标配置无效）,任务群组中子任务选取方式（1，系统随机选取1个任务给你；2，依次接取任务；3，你自由选取1个任务；4，伊甸园专用）,任务目标1：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：工会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,任务特殊信息,目标1描述,任务目标2：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：工会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,目标2特殊参数,目标2描述,任务目标3：目标类型|目标参数=参数数量|寻路场景id=X=Y=Z；具体请查看说明文档，路径：rodoc\策划\配置说明文档\r\n（1，对话；2，打怪；3：采集；4，收集；5，寻路；6：使用道具；7：完成副本；8：完成操作；9：拍照；10：活动任务；11：成就任务；12：工会任务；13：社交任务；14：脚本；15：打怪收集；16父子任务，17进入副本，18单人烹饪；19，完成双人烹饪副本；20搭乘公共载具；21，与场景进行交互；22，搭乘单人载具）,目标3特殊参数,目标3描述,任务目标4,目标4特殊参数,目标4描述,任务目标5,目标5特殊参数,目标5描述,目标执行方式（1，并列执行；2，依次执行）,场景触发器：时机=时机参数=事件类型=事件参数=其他参数1=其他参数2=其他参数3|……（具体请查看说明文档，路径：rodoc\策划\配置说明文档）\r\n,是否在完成任务的时候飘任务完成的特效反馈,完成任务时飘字（不想飘不填即可）,NPC好感度（NPCID=好感度数值|NPCID=好感度数值，标识完成任务后给该NPC增加好感度，本字段暂时无效）,奖励ID（对应奖励表ID）,任务可接取时的描述,任务已完成时的描述,任务用脚本名字（Assets\Resources\CommandScript\Task路径下面配置任务对白文本名）,接任务剧本tag,交任务剧本tag,是否隐藏npc头顶符号,任务追踪界面奖励预览展示（配置道具ID，不配置则不显示）,是否屏蔽该任务（如果任务通过调整等级，暂时屏蔽了，需要在这里配置，默认0，不屏蔽）,功能开启限制（即使其他条件达成，也需要该功能开启后才会推送该任务，如果已经推送的任务，中途后台关闭了该功能，则也会在刷新任务列表时隐藏该任务）,本地化区域划分(0所有1中2日4香港8韩16北美，多地区时数字叠加，例：日韩都上就配4+8=12)
3008000,,,了解剑士二转,,3,32201,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,3960=40,,,,1,1,2,2,1,5,1,,,,,27|1062=1|40=36.74=2.91=42.46,300,打开职业手册，了解一下二转职业信息,,,,,,,,,,,,,2,2=0=22=1045,,,,,你已经可以进行二转了，快去伊斯鲁得找导师了解一下剑士二转的信息吧,,32201,Job_3008000_accept,,,,,,
3008005,3008000,,选择二转职业,,3,32201,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,3960=40,3960=40,,,1,1,1,2,1,5,1,,,,,8|1001=1|40=36.86=2.91=42.33,,在导师面前做出你的选择吧,,,,,,,,,,,,,2,,,,,,了解剑士的二转情况了吗？如果还没有弄清楚的话，还可以找导师了解一下,告诉导师你已经做出了职业选择，然后让他指导你进行后面的职业转职流程吧,32201,Job_3008005_accept,Job_3008005_finish,,,,,
3008010,3008005,,十字军的考验,,3,32202,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,6805=78,6805=78,,3060239=6|3060240=6,1,1,1,2,1,5,1,,,,,15|3060239=6|505=130.26=12.45=68.41,,击败达拉蛙和海葵，搜集别魔物侵蚀的道具给十字军领袖，他们会集中净化,15|3060240=6|505=47.21=12.45=150.31,,,,,,,,,,,,1,1=0=18=505=130.87=12.45=60.87=342.00,,,,,前往皇宫深处找到十字军领袖，让他指导你进行十字军的转职流程吧,道具搜集好了，回去找十字军领袖交付吧,32201,Job_3008010_accept,Job_3008010_finish,,,,22010,
3008020,3008010,,痛苦的考验,,3,32202,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,6812=78,6812=78,,,1,1,1,2,1,5,1,,,,,27|1063=1|78=81.85=29.36=34.40,,使用传送卷轴前往痛苦之域，接受考验,7|2330=1|78=84.82=29.36=36.04,,完成受难者的考验,,,,,,,,,,2,41=71.46=12.17=94.06=161.00|4=1=17=2330=75.30=1.72=128.87=270.00|4=1=20=78=2|2=0=21=78=2,,,,,找到受难者牧勒拿喀·咪月，让他帮你安排后续的职业考核,告诉受难者，你已经完成了苦难的考验,32201,Job_3008020_accept,Job_3008020_finish,,,,22010,
3008030,3008020,,战斗知识考验,,3,32202,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,6813=41,6813=41,,,1,1,1,2,1,5,1,,,,,1|6813=41,Job_3008030_exec,回答圣堂骑士的问题，完成他对你的基本考验,3|200119=1|41=71.37=13.09=102.66,,触摸圣十字，让它驱逐你心中的恶魔,,,,,,,,,,2,4=1=11=200119=1=41=71.37=13.09=102.66=180|2=0=12=200119=1|2=0=3=16320=41=71.57=12.37=96.16=180|2=0=14=2=16320=10337,,,,,去教堂找到圣堂骑士盖布利尔·范伦铁诺，让他帮你安排后续的职业考核吧,在圣十字的作用下，心底的恶魔出现了，问问圣堂骑士怎么办,32201,Job_3008030_accept,Job_3008030_finish,,,,22010,
3008040,3008030,,信念的考验,,3,32202,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,16320=41,,,,1,1,2,2,1,5,1,,,3008041|3008042,3,16|0=1,,做出你的选择,,,,,,,,,,,,,2,,,,,,勇敢些，直面心底的恶魔吧,,32201,Job_3008040_accept,,,,,22010,
3008041,,,信念的考验|顺从恶魔吧，为了无尽的财富和力量,,3,32202,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,16320=41,6813=41,,,1,1,1,2,1,5,1,,,,,7|2331=1|41=84.09=12.37=97.62,,完成圣堂骑士对你的信念考验,,,,,,,,,,,,,2,1=0=4=16320|1=0=14=2=6813=10338|4=1=17=2331=34.43=8.45=52.64=90.00|1=1=20=41=13|2=0=21=41=13,,,,,顺从恶魔吧，为了无尽的财富和力量,回复圣堂骑士，你已经战胜了心底的恶魔,32201,Job_3008041_accept,Job_3008041_finish,,,,22010,
3008042,,,信念的考验|严词拒绝它，选择光明和信念,,3,32202,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,16320=41,6813=41,,,1,1,1,2,1,5,1,,,,,7|2331=1|41=84.09=12.37=97.62,,完成圣堂骑士对你的信念考验,,,,,,,,,,,,,2,1=0=4=16320|1=0=14=2=6813=10339|4=1=17=2331=34.43=8.45=52.64=90.00|1=1=20=41=14|2=0=21=41=14,,,,,严词拒绝它，选择光明和信念,回复圣堂骑士，你已经战胜了心底的恶魔,32201,Job_3008042_accept,Job_3008042_finish,,,,22010,
3008050,3008041|3008042,,战斗考验,,3,32202,十字军二转,,40=0,50=0,0=0,2000,2,,0,,,6804=78,6805=78,,,1,1,1,2,1,5,1,,,,,3|200120=1|78=57.46=24.95=107.09,,触摸十字之毅雕像，感受十字军的力量,7|2332=1|78=57.62=24.95=107.30,,进入十字之毅幻境，感受十字军的力量,1|6804=78,Job_3008050_accept_exec,告诉导师你已经通过了考验！,,,,,,,2,1=0=11=200120=1=78=57.46=24.95=107.09=180|4=1=12=200120=1|2332=120.09=17.81=39.88=270.00|4=1=20=78=3|4=2=21=78=3|3=0=9=100116,,,,,返回十字军总部吧，守护骑士还会对你进行最后的考验,完成了考验，去找十字军领袖正式转职为十字军吧,32201,Job_3008050_accept,Job_3008050_finish,,,,22010,
